Year,Month,Day,hr,mn,WSPD,WVHT,WTMP
2021,7,10,7,10,5.4,99,15.6
2021,7,10,7,20,5.8,99,15.6
2021,7,10,7,30,5.6,99,15.6
2021,7,10,7,40,5.6,1.83,15.6
2021,7,10,7,50,5.5,99,15.6
2021,7,10,8,0,5.4,99,15.6
2021,7,10,8,10,5.9,99,15.6
2021,7,10,8,20,6.3,99,15.6
2021,7,10,8,30,6,99,15.5
2021,7,10,8,40,5.7,1.8,15.5
2021,7,10,8,50,5.9,99,15.5
2021,7,10,9,0,6.7,99,15.5
2021,7,10,9,10,6.8,99,15.5
2021,7,10,9,20,6.9,99,15.5
2021,7,10,9,30,6.6,99,15.5
2021,7,10,9,40,6.6,1.76,15.5
2021,7,10,9,50,6.8,99,15.5
2021,7,10,10,0,6.8,99,15.5
2021,7,10,10,10,6.6,99,15.4
2021,7,10,10,20,6.7,99,15.4
2021,7,10,10,30,7.2,99,15.4
2021,7,10,10,40,7,1.78,15.4
2021,7,10,10,50,6.9,99,15.3
2021,7,10,11,0,6.5,99,15.3
2021,7,10,11,10,6,99,15.3
2021,7,10,11,20,5.9,99,15.3
2021,7,10,11,30,6.4,99,15.3
2021,7,10,11,40,6.4,1.9,15.2
2021,7,10,11,50,6.5,99,15.2
2021,7,10,12,0,6.4,99,15.1
2021,7,10,12,10,6,99,15
2021,7,10,12,20,6.5,99,15
2021,7,10,12,30,6.3,99,14.9
2021,7,10,12,40,6.3,1.82,14.9
2021,7,10,12,50,5.9,99,14.9
2021,7,10,13,0,5.6,99,14.8
2021,7,10,13,10,5.5,99,14.8
2021,7,10,13,20,5.9,99,14.8
2021,7,10,13,30,5.5,99,14.8
2021,7,10,13,40,5,1.99,14.8
2021,7,10,13,50,4.8,99,14.8
2021,7,10,14,0,4.5,99,14.8
2021,7,10,14,10,3.8,99,15
2021,7,10,14,20,4.6,99,15.2
2021,7,10,14,30,4.7,99,15.3
2021,7,10,14,40,4.8,1.94,15.4
2021,7,10,14,50,5.1,99,15.4
2021,7,10,15,0,5.2,99,15.4
2021,7,10,15,10,5.1,99,15.4
2021,7,10,15,20,4.8,99,15.5
2021,7,10,15,30,4.8,99,15.5
2021,7,10,15,40,5,1.84,15.5
2021,7,10,15,50,4.6,99,15.5
2021,7,10,16,0,4.2,99,15.5
2021,7,10,16,10,3.5,99,15.5
2021,7,10,16,20,3.1,99,15.5
2021,7,10,16,30,3.2,99,15.5
2021,7,10,16,40,3.8,1.88,15.5
2021,7,10,16,50,4,99,15.5
2021,7,10,17,0,3.6,99,15.5
2021,7,10,17,10,3.7,99,15.5
2021,7,10,17,20,3.6,99,15.5
2021,7,10,17,30,3.5,99,15.6
2021,7,10,17,40,3.4,1.88,15.6
2021,7,10,17,50,3.5,99,15.6
2021,7,10,18,0,3.5,99,15.6
2021,7,10,18,10,2.3,99,15.6
2021,7,10,18,20,2.8,99,15.6
2021,7,10,18,30,4.4,99,15.6
2021,7,10,18,40,4.6,1.99,15.6
2021,7,10,18,50,4.8,99,15.5
2021,7,10,19,0,5.3,99,15.6
2021,7,10,19,10,5.6,99,15.6
2021,7,10,19,20,5.8,99,15.6
2021,7,10,19,30,5.5,99,15.6
2021,7,10,19,40,5.9,1.73,15.6
2021,7,10,19,50,5.7,99,15.6
2021,7,10,20,0,5.7,99,15.6
2021,7,10,20,10,6.1,99,15.6
2021,7,10,20,20,6.5,99,15.6
2021,7,10,20,30,6.4,99,15.6
2021,7,10,20,40,6.3,1.82,15.7
2021,7,10,20,50,6.1,99,15.7
2021,7,10,21,0,6.6,99,15.7
2021,7,10,21,10,6.5,99,15.7
2021,7,10,21,20,6.5,99,15.7
2021,7,10,21,30,6.8,99,15.7
2021,7,10,21,40,7.1,1.75,15.8
2021,7,10,21,50,7.2,99,15.8
2021,7,10,22,0,7.1,99,15.8
2021,7,10,22,10,7.1,99,15.8
2021,7,10,22,20,7.3,99,15.8
2021,7,10,22,30,7.4,99,15.8
2021,7,10,22,40,7,1.87,15.8
2021,7,10,22,50,7.4,99,15.8
2021,7,10,23,0,7.4,99,15.8
2021,7,10,23,10,7.3,99,15.8
2021,7,10,23,20,7.6,99,15.8
2021,7,10,23,30,7.3,99,15.9
2021,7,10,23,40,7.5,1.92,15.9
2021,7,10,23,50,7.5,99,15.8
2021,7,11,0,0,7.5,99,15.8
2021,7,11,0,10,7.3,99,15.8
2021,7,11,0,20,7.3,99,15.8
2021,7,11,0,30,7.4,99,15.8
2021,7,11,0,40,7.3,1.89,15.8
2021,7,11,0,50,7.5,99,15.8
2021,7,11,1,0,7.7,99,15.7
2021,7,11,1,10,7.7,99,15.7
2021,7,11,1,20,7.4,99,15.7
2021,7,11,1,30,7.3,99,15.6
2021,7,11,1,40,7.3,1.97,15.6
2021,7,11,1,50,7.4,99,15.6
2021,7,11,2,0,7.1,99,15.6
2021,7,11,2,10,7.4,99,15.6
2021,7,11,2,20,7.3,99,15.6
2021,7,11,2,30,7.6,99,15.6
2021,7,11,2,40,7.2,2.05,15.5
2021,7,11,2,50,7.1,99,15.5
2021,7,11,3,0,7.5,99,15.5
2021,7,11,3,10,7.2,99,15.4
2021,7,11,3,20,6.7,99,15.4
2021,7,11,3,30,7.1,99,15.3
2021,7,11,3,40,5.8,1.88,15.3
2021,7,11,3,50,5.5,99,15.3
2021,7,11,4,0,5.7,99,15.3
2021,7,11,4,10,6,99,15.3
2021,7,11,4,20,5.5,99,15.2
2021,7,11,4,30,5.4,99,15.2
2021,7,11,4,40,5.1,1.99,15.2
2021,7,11,4,50,5.2,99,15.2
2021,7,11,5,0,5.4,99,15.2
2021,7,11,5,10,5,99,15.3
2021,7,11,5,20,5.1,99,15.3
2021,7,11,5,30,4.6,99,15.4
2021,7,11,5,40,4.5,2.11,15.4
2021,7,11,5,50,4.6,99,15.4
2021,7,11,6,0,4.4,99,15.5
2021,7,11,6,10,4.6,99,15.5
2021,7,11,6,20,4.4,99,15.5
2021,7,11,6,30,4.1,99,15.5
2021,7,11,6,40,3.6,1.91,15.5
2021,7,11,6,50,3.4,99,15.6
2021,7,11,7,0,4,99,15.6
2021,7,11,7,10,3.9,99,15.7
2021,7,11,7,20,3.6,99,15.7
2021,7,11,7,30,3.6,99,15.7
2021,7,11,7,40,3.9,1.88,15.7
2021,7,11,7,50,3.8,99,15.7
2021,7,11,8,0,3.7,99,15.8
2021,7,11,8,10,3.4,99,15.8
2021,7,11,8,20,3,99,15.8
2021,7,11,8,30,3,99,15.8
2021,7,11,8,40,2.8,1.96,15.8
2021,7,11,8,50,2.4,99,15.8
2021,7,11,9,0,2.9,99,15.8
2021,7,11,9,10,3.1,99,15.8
2021,7,11,9,20,3.1,99,15.8
2021,7,11,9,30,2.1,99,15.8
2021,7,11,9,40,2.3,1.95,15.8
2021,7,11,9,50,2,99,15.8
2021,7,11,10,0,2.4,99,15.8
2021,7,11,10,10,2.1,99,15.8
2021,7,11,10,20,1.3,99,15.8
2021,7,11,10,30,1.5,99,15.8
2021,7,11,10,40,1.1,2.03,15.8
2021,7,11,10,50,0.6,99,15.8
2021,7,11,11,0,0.8,99,15.8
2021,7,11,11,10,1.1,99,15.8
2021,7,11,11,20,0.7,99,15.8
2021,7,11,11,30,1.6,99,15.8
2021,7,11,11,40,0.7,2.18,15.8
2021,7,11,11,50,0.5,99,15.8
2021,7,11,12,0,0.7,99,15.8
2021,7,11,12,10,1.6,99,15.8
2021,7,11,12,20,1.7,99,15.8
2021,7,11,12,30,1.8,99,15.8
2021,7,11,12,40,1.8,2.08,15.8
2021,7,11,12,50,1.6,99,15.8
2021,7,11,13,0,2,99,15.8
2021,7,11,13,10,1.1,99,15.8
2021,7,11,13,20,0.4,99,15.8
2021,7,11,13,30,0.3,99,15.8
2021,7,11,13,40,0.5,2.05,15.8
2021,7,11,13,50,1.2,99,15.8
2021,7,11,14,0,1.6,99,15.8
2021,7,11,14,10,0.6,99,15.8
2021,7,11,14,20,0.4,99,15.8
2021,7,11,14,30,1.6,99,15.8
2021,7,11,14,40,1.6,1.92,15.8
2021,7,11,14,50,1.4,99,15.8
2021,7,11,15,0,1.6,99,15.8
2021,7,11,15,10,1.3,99,15.8
2021,7,11,15,20,1.8,99,15.8
2021,7,11,15,30,1.5,99,15.8
2021,7,11,15,40,1.5,2.07,15.7
2021,7,11,15,50,1.9,99,15.7
2021,7,11,16,0,1.4,99,15.8
2021,7,11,16,10,1.5,99,15.8
2021,7,11,16,20,1.6,99,15.8
2021,7,11,16,30,2.4,99,15.8
2021,7,11,16,40,2.3,2.14,15.8
2021,7,11,16,50,2.5,99,15.8
2021,7,11,17,0,2.7,99,15.8
2021,7,11,17,10,2.1,99,15.8
2021,7,11,17,20,2.5,99,15.8
2021,7,11,17,30,3,99,15.8
2021,7,11,17,40,3,2.08,15.8
2021,7,11,17,50,2.8,99,15.8
2021,7,11,18,0,3,99,15.8
2021,7,11,18,10,3.2,99,15.9
2021,7,11,18,20,3.5,99,15.8
2021,7,11,18,30,3.3,99,15.8
2021,7,11,18,40,3.8,2.05,15.8
2021,7,11,18,50,4.1,99,15.8
2021,7,11,19,0,4.1,99,15.8
2021,7,11,19,10,3.5,99,15.8
2021,7,11,19,20,3.5,99,15.8
2021,7,11,19,30,3.7,99,15.8
2021,7,11,19,40,3.5,2.15,15.8
2021,7,11,19,50,3.2,99,15.8
2021,7,11,20,0,3.1,99,15.9
2021,7,11,20,10,3,99,15.9
2021,7,11,20,20,4.6,99,15.9
2021,7,11,20,30,5.7,99,15.9
2021,7,11,20,40,6.6,1.91,15.9
2021,7,11,20,50,6.9,99,15.8
2021,7,11,21,0,6.9,99,15.9
2021,7,11,21,10,7.4,99,15.9
2021,7,11,21,20,7.2,99,15.9
2021,7,11,21,30,7.9,99,15.9
2021,7,11,21,40,8,2.26,15.8
2021,7,11,21,50,8.4,99,15.8
2021,7,11,22,0,8.8,99,15.8
2021,7,11,22,10,8.2,99,15.8
2021,7,11,22,20,8.9,99,15.8
2021,7,11,22,30,9.1,99,15.8
2021,7,11,22,40,9.4,2.28,15.8
2021,7,11,22,50,9,99,15.8
2021,7,11,23,0,9.5,99,15.8
2021,7,11,23,10,9.6,99,15.8
2021,7,11,23,20,9.5,99,15.8
2021,7,11,23,30,9.1,99,15.8
2021,7,11,23,40,9.4,2.23,15.8
2021,7,11,23,50,8.8,99,15.8
2021,7,12,0,0,8.9,99,15.7
2021,7,12,0,10,8.8,99,15.7
2021,7,12,0,20,8.7,99,15.7
2021,7,12,0,30,8,99,15.7
2021,7,12,0,40,8.5,2.26,15.7
2021,7,12,0,50,9.1,99,15.7
2021,7,12,1,0,8.6,99,15.7
2021,7,12,1,10,8.9,99,15.7
2021,7,12,1,20,8.7,99,15.7
2021,7,12,1,30,8.3,99,15.7
2021,7,12,1,40,7.7,2.35,15.6
2021,7,12,1,50,7.7,99,15.6
2021,7,12,2,0,7.6,99,15.6
2021,7,12,2,10,7.2,99,15.6
2021,7,12,2,20,7.1,99,15.6
2021,7,12,2,30,7,99,15.5
2021,7,12,2,40,6.9,2.39,15.5
2021,7,12,2,50,7,99,15.5
2021,7,12,3,0,6.8,99,15.5
2021,7,12,3,10,6.7,99,15.5
2021,7,12,3,20,7,99,15.5
2021,7,12,3,30,7.2,99,15.5
2021,7,12,3,40,7.4,2.16,15.5
2021,7,12,3,50,7,99,15.5
2021,7,12,4,0,6.8,99,15.4
2021,7,12,4,10,6,99,15.4
2021,7,12,4,20,6.3,99,15.4
2021,7,12,4,30,6.2,99,15.4
2021,7,12,4,40,5.8,2.23,15.4
2021,7,12,4,50,5.7,99,15.4
2021,7,12,5,0,5.8,99,15.4
2021,7,12,5,10,5.3,99,15.4
2021,7,12,5,20,5,99,15.4
2021,7,12,5,30,5.2,99,15.4
2021,7,12,5,40,5.3,2.1,15.5
2021,7,12,5,50,5.3,99,15.5
2021,7,12,6,0,5.1,99,15.5
2021,7,12,6,10,5.4,99,15.5
2021,7,12,6,20,5.9,99,15.5
2021,7,12,6,30,5.5,99,15.5
2021,7,12,6,40,5.7,2.2,15.5
2021,7,12,6,50,5.5,99,15.5
2021,7,12,7,0,5.8,99,15.5
2021,7,12,7,10,5.8,99,15.5
2021,7,12,7,20,5.6,99,15.5
2021,7,12,7,30,5.9,99,15.6
2021,7,12,7,40,6.1,2.1,15.7
2021,7,12,7,50,6.2,99,15.7
2021,7,12,8,0,6,99,15.7
2021,7,12,8,10,6.1,99,15.7
2021,7,12,8,20,6.3,99,15.7
2021,7,12,8,30,6.7,99,15.7
2021,7,12,8,40,6.3,2.35,15.7
2021,7,12,8,50,6.5,99,15.7
2021,7,12,9,0,6,99,15.7
2021,7,12,9,10,6.2,99,15.7
2021,7,12,9,20,6.2,99,15.7
2021,7,12,9,30,5.7,99,15.7
2021,7,12,9,40,6.1,2.44,15.7
2021,7,12,9,50,6.3,99,15.7
2021,7,12,10,0,6.2,99,15.7
2021,7,12,10,10,6.1,99,15.6
2021,7,12,10,20,6.2,99,15.6
2021,7,12,10,30,6.6,99,15.6
2021,7,12,10,40,5.9,2.37,15.6
2021,7,12,10,50,6.3,99,15.6
2021,7,12,11,0,6.2,99,15.6
2021,7,12,11,10,6.5,99,15.6
2021,7,12,11,20,5.7,99,15.6
2021,7,12,11,30,6.1,99,15.6
2021,7,12,11,40,6.1,2.27,15.6
2021,7,12,11,50,6,99,15.6
2021,7,12,12,0,5.4,99,15.6
2021,7,12,12,10,5.6,99,15.6
2021,7,12,12,20,5.3,99,15.6
2021,7,12,12,30,5.2,99,15.6
2021,7,12,12,40,5.1,2.29,15.5
2021,7,12,12,50,5,99,15.5
2021,7,12,13,0,5.1,99,15.5
2021,7,12,13,10,5.1,99,15.5
2021,7,12,13,20,5.1,99,15.5
2021,7,12,13,30,4.5,99,15.5
2021,7,12,13,40,3.8,2.18,15.5
2021,7,12,13,50,3.8,99,15.5
2021,7,12,14,0,3.8,99,15.5
2021,7,12,14,10,3.5,99,15.5
2021,7,12,14,20,3.2,99,15.5
2021,7,12,14,30,4,99,15.5
2021,7,12,14,40,6,2.15,15.5
2021,7,12,14,50,5.7,99,15.5
2021,7,12,15,0,5.5,99,15.5
2021,7,12,15,10,5.7,99,15.5
2021,7,12,15,20,6,99,15.5
2021,7,12,15,30,6.4,99,15.5
2021,7,12,15,40,6.3,2.12,15.5
2021,7,12,15,50,6.4,99,15.5
2021,7,12,16,0,5.8,99,15.5
2021,7,12,16,10,6.1,99,15.5
2021,7,12,16,20,6,99,15.5
2021,7,12,16,30,6.1,99,15.5
2021,7,12,16,40,6.3,2,15.5
2021,7,12,16,50,6.6,99,15.5
2021,7,12,17,0,6.5,99,15.4
2021,7,12,17,10,6.5,99,15.4
2021,7,12,17,20,6.1,99,15.4
2021,7,12,17,30,6.3,99,15.5
2021,7,12,17,40,6.9,2.14,15.5
2021,7,12,17,50,6.8,99,15.5
2021,7,12,18,0,6.5,99,15.5
2021,7,12,18,10,6.5,99,15.5
2021,7,12,18,20,6.4,99,15.5
2021,7,12,18,30,6.5,99,15.5
2021,7,12,18,40,6.4,1.87,15.5
2021,7,12,18,50,6.1,99,15.5
2021,7,12,19,0,6.4,99,15.5
2021,7,12,19,10,6,99,15.5
2021,7,12,19,20,5.9,99,15.5
2021,7,12,19,30,5.9,99,15.5
2021,7,12,19,40,5.9,2.24,15.5
2021,7,12,19,50,5.7,99,15.5
2021,7,12,20,0,5.8,99,15.6
2021,7,12,20,10,5.4,99,15.6
2021,7,12,20,20,5.9,99,15.6
2021,7,12,20,30,6,99,15.6
2021,7,12,20,40,5.9,2.02,15.6
2021,7,12,20,50,6.1,99,15.5
2021,7,12,21,0,6.2,99,15.5
2021,7,12,21,10,6.8,99,15.6
2021,7,12,21,20,6.8,99,15.5
2021,7,12,21,30,6.4,99,15.5
2021,7,12,21,40,6.1,2.42,15.5
2021,7,12,21,50,5.9,99,15.5
2021,7,12,22,0,6.1,99,15.5
2021,7,12,22,10,6.6,99,15.6
2021,7,12,22,20,6.4,99,15.6
2021,7,12,22,30,6.3,99,15.6
2021,7,12,22,40,6.2,2.35,15.6
2021,7,12,22,50,6.4,99,15.7
2021,7,12,23,0,6.2,99,15.7
2021,7,12,23,10,6.4,99,15.7
2021,7,12,23,20,7.1,99,15.7
2021,7,12,23,30,6.3,99,15.7
2021,7,12,23,40,6.4,2.28,15.7
2021,7,12,23,50,7.2,99,15.7
2021,7,13,0,0,7.1,99,15.7
2021,7,13,0,10,7.7,99,15.7
2021,7,13,0,20,7.3,99,15.7
2021,7,13,0,30,7.2,99,15.7
2021,7,13,0,40,8.2,2.42,15.7
2021,7,13,0,50,8.1,99,15.7
2021,7,13,1,0,8.2,99,15.7
2021,7,13,1,10,8.9,99,15.7
2021,7,13,1,20,8.1,99,99
2021,7,13,1,30,7.8,99,15.7
2021,7,13,1,40,8.7,2.31,15.7
2021,7,13,1,50,8.8,99,15.7
2021,7,13,2,0,8.7,99,15.7
2021,7,13,2,10,8.2,99,15.7
2021,7,13,2,20,8.2,99,15.7
2021,7,13,2,30,8.4,99,15.7
2021,7,13,2,40,8.9,2.16,15.7
2021,7,13,2,50,9.2,99,15.7
2021,7,13,3,0,9.2,99,15.7
2021,7,13,3,10,9.6,99,15.7
2021,7,13,3,20,9.5,99,15.7
2021,7,13,3,30,9.2,99,15.7
2021,7,13,3,40,8.9,2.21,15.8
2021,7,13,3,50,8.6,99,15.8
2021,7,13,4,0,9,99,15.8
2021,7,13,4,10,9.2,99,15.8
2021,7,13,4,20,9.2,99,15.8
2021,7,13,4,30,9,99,15.8
2021,7,13,4,40,9.2,2.46,15.7
2021,7,13,4,50,8.7,99,15.7
2021,7,13,5,0,8.6,99,15.8
2021,7,13,5,10,8.6,99,15.8
2021,7,13,5,20,8.6,99,15.7
2021,7,13,5,30,8.6,99,15.7
2021,7,13,5,40,8.3,2.15,15.8
2021,7,13,5,50,8.1,99,15.8
2021,7,13,6,0,8.2,99,15.8
2021,7,13,6,10,8.1,99,15.7
2021,7,13,6,20,8.3,99,15.7
2021,7,13,6,30,7.6,99,15.7
2021,7,13,6,40,7.6,2.16,15.7
2021,7,13,6,50,7.7,99,15.7
2021,7,13,7,0,7.5,99,15.7
2021,7,13,7,10,7.1,99,15.7
2021,7,13,7,20,6.8,99,15.7
2021,7,13,7,30,6.9,99,15.7
2021,7,13,7,40,7,2.15,15.7
2021,7,13,7,50,6.9,99,15.7
2021,7,13,8,0,6.8,99,15.7
2021,7,13,8,10,6.7,99,15.7
2021,7,13,8,20,6.7,99,15.7
2021,7,13,8,30,6.9,99,15.7
2021,7,13,8,40,6.8,2.23,15.7
2021,7,13,8,50,6.3,99,15.7
2021,7,13,9,0,6.2,99,15.7
2021,7,13,9,10,6.7,99,15.7
2021,7,13,9,20,6.3,99,15.7
2021,7,13,9,30,6.4,99,15.7
2021,7,13,9,40,6.8,2.09,15.7
2021,7,13,9,50,6.5,99,15.7
2021,7,13,10,0,5.8,99,15.7
2021,7,13,10,10,6.3,99,15.7
2021,7,13,10,20,5.6,99,15.7
2021,7,13,10,30,5.9,99,15.7
2021,7,13,10,40,6,2,15.7
2021,7,13,10,50,6,99,15.7
2021,7,13,11,0,6.3,99,15.7
2021,7,13,11,10,5.9,99,15.7
2021,7,13,11,20,5,99,15.7
2021,7,13,11,30,5.6,99,15.7
2021,7,13,11,40,5.7,1.99,15.7
2021,7,13,11,50,5.3,99,15.6
2021,7,13,12,0,4.7,99,15.6
2021,7,13,12,10,5,99,15.6
2021,7,13,12,20,5.6,99,15.6
2021,7,13,12,30,5.7,99,15.6
2021,7,13,12,40,5.8,1.98,15.6
2021,7,13,12,50,5.7,99,15.6
2021,7,13,13,0,5.1,99,15.6
2021,7,13,13,10,5.2,99,15.6
2021,7,13,13,20,5.4,99,15.6
2021,7,13,13,30,5.3,99,15.6
2021,7,13,13,40,5.1,2.06,15.6
2021,7,13,13,50,5,99,15.6
2021,7,13,14,0,4.8,99,15.6
2021,7,13,14,10,5.2,99,15.6
2021,7,13,14,20,5.1,99,15.6
2021,7,13,14,30,5.1,99,15.6
2021,7,13,14,40,4.9,2.1,15.6
2021,7,13,14,50,4.7,99,15.6
2021,7,13,15,0,4.6,99,15.6
2021,7,13,15,10,4.8,99,15.6
2021,7,13,15,20,3.9,99,15.6
2021,7,13,15,30,4.2,99,15.6
2021,7,13,15,40,4.7,2,15.6
2021,7,13,15,50,4.3,99,15.6
2021,7,13,16,0,4.4,99,15.6
2021,7,13,16,10,3.9,99,15.6
2021,7,13,16,20,4,99,15.6
2021,7,13,16,30,4.2,99,15.6
2021,7,13,16,40,4.1,2.09,15.6
2021,7,13,16,50,4.2,99,15.7
2021,7,13,17,0,3.9,99,15.7
2021,7,13,17,10,4.3,99,15.7
2021,7,13,17,20,3.9,99,15.7
2021,7,13,17,30,4.1,99,15.7
2021,7,13,17,40,4.4,2.13,15.7
2021,7,13,17,50,4.3,99,15.7
2021,7,13,18,0,4.4,99,15.7
2021,7,13,18,10,4.7,99,15.7
2021,7,13,18,20,4.8,99,15.7
2021,7,13,18,30,4.7,99,15.7
2021,7,13,18,40,4.7,1.98,15.7
2021,7,13,18,50,4.8,99,15.7
2021,7,13,19,0,4.9,99,15.7
2021,7,13,19,10,5,99,15.7
2021,7,13,19,20,5.1,99,15.7
2021,7,13,19,30,5.1,99,15.7
2021,7,13,19,40,5.3,1.88,15.7
2021,7,13,19,50,5.5,99,15.7
2021,7,13,20,0,6,99,15.8
2021,7,13,20,10,6,99,15.8
2021,7,13,20,20,6.2,99,15.8
2021,7,13,20,30,6.7,99,15.8
2021,7,13,20,40,6.2,1.88,15.8
2021,7,13,20,50,6.4,99,15.8
2021,7,13,21,0,6.3,99,15.8
2021,7,13,21,10,6.5,99,15.8
2021,7,13,21,20,6.5,99,15.8
2021,7,13,21,30,6.4,99,15.8
2021,7,13,21,40,6.7,1.76,15.8
2021,7,13,21,50,6.3,99,15.8
2021,7,13,22,0,6.3,99,15.8
2021,7,13,22,10,6.4,99,15.8
2021,7,13,22,20,6.6,99,15.8
2021,7,13,22,30,6.3,99,15.8
2021,7,13,22,40,6.4,1.93,15.8
2021,7,13,22,50,6.4,99,15.8
2021,7,13,23,0,7.4,99,15.8
2021,7,13,23,10,7.5,99,15.8
2021,7,13,23,20,7,99,15.8
2021,7,13,23,30,6.9,99,15.8
2021,7,13,23,40,7.6,1.88,15.8
2021,7,13,23,50,7.8,99,15.8
2021,7,14,0,0,7.8,99,15.8
2021,7,14,0,10,7.6,99,15.8
2021,7,14,0,20,7.5,99,15.8
2021,7,14,0,30,7.9,99,15.8
2021,7,14,0,40,8,1.79,15.8
2021,7,14,0,50,7.4,99,15.8
2021,7,14,1,0,7.6,99,15.8
2021,7,14,1,10,7.3,99,15.8
2021,7,14,1,20,6.9,99,15.8
2021,7,14,1,30,7.4,99,15.8
2021,7,14,1,40,7.5,1.87,15.8
2021,7,14,1,50,7.3,99,15.8
2021,7,14,2,0,7.3,99,15.8
2021,7,14,2,10,7.3,99,15.8
2021,7,14,2,20,7.1,99,15.8
2021,7,14,2,30,7.7,99,99
2021,7,14,2,40,7.7,2.14,15.7
2021,7,14,2,50,7.7,99,15.7
2021,7,14,3,0,7.6,99,15.7
2021,7,14,3,10,7.3,99,15.7
2021,7,14,3,20,7.4,99,15.7
2021,7,14,3,30,7.3,99,15.7
2021,7,14,3,40,7.2,1.96,15.7
2021,7,14,3,50,7.4,99,15.7
2021,7,14,4,0,7,99,15.7
2021,7,14,4,10,6.8,99,15.7
2021,7,14,4,20,6.3,99,15.7
2021,7,14,4,30,6.9,99,15.7
2021,7,14,4,40,6.7,1.91,15.7
2021,7,14,4,50,6.5,99,15.7
2021,7,14,5,0,6.6,99,15.7
2021,7,14,5,10,6.6,99,15.7
2021,7,14,5,20,6.5,99,15.6
2021,7,14,5,30,6.5,99,15.6
2021,7,14,5,40,6.3,1.95,15.6
2021,7,14,5,50,6.3,99,15.6
2021,7,14,6,0,6.1,99,15.6
2021,7,14,6,10,6.7,99,15.6
2021,7,14,6,20,6.2,99,15.6
2021,7,14,6,30,5.7,99,15.6
2021,7,14,6,40,6,2.15,15.6
2021,7,14,6,50,5.7,99,15.6
2021,7,14,7,0,5.2,99,15.6
2021,7,14,7,10,4.9,99,15.7
2021,7,14,7,20,5.2,99,15.7
2021,7,14,7,30,4.8,99,15.7
2021,7,14,7,40,4.6,1.88,15.7
2021,7,14,7,50,4.7,99,15.7
2021,7,14,8,0,4.4,99,15.7
2021,7,14,8,10,3.9,99,15.7
2021,7,14,8,20,3.5,99,15.7
2021,7,14,8,30,3.7,99,15.7
2021,7,14,8,40,4.7,1.94,15.7
2021,7,14,8,50,4.6,99,15.7
2021,7,14,9,0,4.8,99,15.7
2021,7,14,9,10,4.8,99,15.7
2021,7,14,9,20,4.8,99,15.7
2021,7,14,9,30,4.9,99,15.7
2021,7,14,9,40,4.5,1.89,15.6
2021,7,14,9,50,4.8,99,15.6
2021,7,14,10,0,4.4,99,15.6
2021,7,14,10,10,4.4,99,15.6
2021,7,14,10,20,4.1,99,15.6
2021,7,14,10,30,4.2,99,15.6
2021,7,14,10,40,4.5,1.99,15.6
2021,7,14,10,50,4.9,99,15.6
2021,7,14,11,0,5.1,99,15.6
2021,7,14,11,10,4.4,99,15.6
2021,7,14,11,20,4.4,99,15.6
2021,7,14,11,30,3.7,99,15.6
2021,7,14,11,40,3.8,1.86,15.6
2021,7,14,11,50,4.2,99,15.6
2021,7,14,12,0,3.8,99,15.7
2021,7,14,12,10,3.9,99,15.7
2021,7,14,12,20,3.8,99,15.7
2021,7,14,12,30,3.6,99,15.7
2021,7,14,12,40,4,1.77,15.7
2021,7,14,12,50,3.8,99,15.7
2021,7,14,13,0,3.4,99,15.7
2021,7,14,13,10,3.8,99,15.7
2021,7,14,13,20,3.9,99,15.7
2021,7,14,13,30,3.9,99,15.7
2021,7,14,13,40,3.9,1.93,15.7
2021,7,14,13,50,3.6,99,15.7
2021,7,14,14,0,3.4,99,15.7
2021,7,14,14,10,3.3,99,15.7
2021,7,14,14,20,3.3,99,15.7
2021,7,14,14,30,3.1,99,15.7
2021,7,14,14,40,2.8,1.95,15.7
2021,7,14,14,50,3.1,99,15.7
2021,7,14,15,0,2.2,99,15.7
2021,7,14,15,10,1.8,99,15.7
2021,7,14,15,20,3,99,15.7
2021,7,14,15,30,2,99,15.7
2021,7,14,15,40,2.7,1.82,15.7
2021,7,14,15,50,2.6,99,15.7
2021,7,14,16,0,2.7,99,15.7
2021,7,14,16,10,1.8,99,15.7
2021,7,14,16,20,1.5,99,15.7
2021,7,14,16,30,2.2,99,15.7
2021,7,14,16,40,1.9,1.83,15.7
2021,7,14,16,50,1.7,99,15.7
2021,7,14,17,0,1.7,99,15.7
2021,7,14,17,10,1.8,99,15.7
2021,7,14,17,20,1.5,99,15.7
2021,7,14,17,30,1.7,99,15.7
2021,7,14,17,40,1.8,1.79,15.7
2021,7,14,17,50,1.3,99,15.7
2021,7,14,18,0,1.7,99,15.7
2021,7,14,18,10,2.1,99,15.8
2021,7,14,18,20,1.7,99,15.8
2021,7,14,18,30,1.7,99,15.8
2021,7,14,18,40,1.7,1.85,15.8
2021,7,14,18,50,1.4,99,15.8
2021,7,14,19,0,1.6,99,15.8
2021,7,14,19,10,1.8,99,15.9
2021,7,14,19,20,1.7,99,15.9
2021,7,14,19,30,1.7,99,15.9
2021,7,14,19,40,3.3,1.84,15.9
2021,7,14,19,50,4.1,99,15.9
2021,7,14,20,0,4.1,99,15.9
2021,7,14,20,10,4.2,99,15.9
2021,7,14,20,20,4.5,99,15.9
2021,7,14,20,30,4.4,99,16
2021,7,14,20,40,4.2,1.82,16
2021,7,14,20,50,4.3,99,16
2021,7,14,21,0,4,99,16
2021,7,14,21,10,3.9,99,16
